city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Searles Valley,Searles Valley,CA,California,6071,San Bernardino,35.7701,-117.3967,1689,62,polygon,False,False,America/Los_Angeles,3,93562,1840028399
Rancho Tehama Reserve,Rancho Tehama Reserve,CA,California,6103,Tehama,40.001,-122.4418,1682,55,polygon,False,False,America/Los_Angeles,3,96021,1840018761
Lake Sherwood,Lake Sherwood,CA,California,6111,Ventura,34.1339,-118.8804,1677,206,polygon,False,True,America/Los_Angeles,3,91361,1840042247
Del Rey Oaks,Del Rey Oaks,CA,California,6053,Monterey,36.5929,-121.8381,1654,1326,polygon,False,True,America/Los_Angeles,3,93940,1840019024
Westwood,Westwood,CA,California,6035,Lassen,40.3049,-121.0045,1645,116,polygon,False,False,America/Los_Angeles,3,96137,1840018727
Los Ranchos,Los Ranchos,CA,California,6079,San Luis Obispo,35.2102,-120.6291,1639,223,polygon,False,True,America/Los_Angeles,3,93401 93408 93409,1840075936
Los Alamos,Los Alamos,CA,California,6083,Santa Barbara,34.7375,-120.2783,1634,163,polygon,False,False,America/Los_Angeles,3,93440,1840017886
Black Point-Green Point,Black Point-Green Point,CA,California,6041,Marin,38.112,-122.5191,1622,221,polygon,False,True,America/Los_Angeles,3,94945,1840036851
Temelec,Temelec,CA,California,6097,Sonoma,38.2577,-122.4982,1620,393,polygon,False,False,America/Los_Angeles,3,95476,1840018839
Ladera,Ladera,CA,California,6081,San Mateo,37.3996,-122.199,1607,1361,polygon,False,False,America/Los_Angeles,3,94028,1840028324
Del Rio,Del Rio,CA,California,6099,Stanislaus,37.7432,-121.0091,1592,295,polygon,False,False,America/Los_Angeles,3,95356,1840028341
Coarsegold,Coarsegold,CA,California,6039,Madera,37.2526,-119.7,1585,55,polygon,False,False,America/Los_Angeles,3,93614,1840025724
Tuolumne City,Tuolumne City,CA,California,6109,Tuolumne,37.9615,-120.2428,1583,262,polygon,False,False,America/Los_Angeles,3,95379,1840018881
Shasta,Shasta,CA,California,6089,Shasta,40.591,-122.4797,1573,55,polygon,False,False,America/Los_Angeles,3,96001 96087,1840024204
Leona Valley,Leona Valley,CA,California,6037,Los Angeles,34.6147,-118.299,1571,32,polygon,False,False,America/Los_Angeles,3,93551,1840025004
Descanso,Descanso,CA,California,6073,San Diego,32.8696,-116.6279,1568,31,polygon,False,False,America/Los_Angeles,3,91916,1840022970
Dunsmuir,Dunsmuir,CA,California,6093,Siskiyou,41.2318,-122.2714,1564,376,polygon,False,True,America/Los_Angeles,3,96067 96025,1840018697
Linden,Linden,CA,California,6077,San Joaquin,38.0186,-121.0994,1547,80,polygon,False,False,America/Los_Angeles,3,95236,1840018893
Big Pine,Big Pine,CA,California,6027,Inyo,37.1655,-118.2952,1524,199,polygon,False,False,America/Los_Angeles,3,93513,1840017640
Home Garden,Home Garden,CA,California,6031,Kings,36.3025,-119.6362,1521,1186,polygon,False,False,America/Los_Angeles,3,93230,1840017717
Willow Creek,Willow Creek,CA,California,6023,Humboldt,40.9385,-123.6412,1513,19,polygon,False,False,America/Los_Angeles,3,95573,1840018718
Chualar,Chualar,CA,California,6053,Monterey,36.5711,-121.5103,1512,932,polygon,False,False,America/Los_Angeles,3,93925,1840017679
Colma,Colma,CA,California,6081,San Mateo,37.6767,-122.4526,1489,302,polygon,False,True,America/Los_Angeles,3,94014,1840022547
Airport,Airport,CA,California,6099,Stanislaus,37.6324,-120.9774,1479,994,polygon,False,True,America/Los_Angeles,3,95354,1840075978
Pine Valley,Pine Valley,CA,California,6073,San Diego,32.8415,-116.5107,1477,79,polygon,False,False,America/Los_Angeles,3,91962,1840019344
Green Valley,Green Valley,CA,California,6095,Solano,38.2607,-122.1622,1472,67,polygon,False,False,America/Los_Angeles,3,94534,1840135862
Lebec,Lebec,CA,California,6029,Kern,34.845,-118.8992,1472,37,polygon,False,False,America/Los_Angeles,3,93243,1840017826
Monument Hills,Monument Hills,CA,California,6113,Yolo,38.6641,-121.8756,1466,140,polygon,False,True,America/Los_Angeles,3,95695,1840038332
Dunnigan,Dunnigan,CA,California,6113,Yolo,38.8926,-121.9741,1459,107,polygon,False,False,America/Los_Angeles,3,95937,1840024600
Irwindale,Irwindale,CA,California,6037,Los Angeles,34.1121,-117.9636,1446,63,polygon,False,True,America/Los_Angeles,3,91706 91010,1840019238
Buttonwillow,Buttonwillow,CA,California,6029,Kern,35.4092,-119.4406,1443,80,polygon,False,False,America/Los_Angeles,3,93206,1840017812
Midpines,Midpines,CA,California,6043,Mariposa,37.5531,-119.9485,1427,22,polygon,False,False,America/Los_Angeles,3,95338 95345,1840024755
Castle Hill,Castle Hill,CA,California,6013,Contra Costa,37.8729,-122.0573,1426,757,polygon,False,True,America/Los_Angeles,3,94595 94507,1840075652
Eldridge,Eldridge,CA,California,6097,Sonoma,38.3339,-122.5065,1422,842,polygon,False,False,America/Los_Angeles,3,95476 95442,1840017574
Janesville,Janesville,CA,California,6035,Lassen,40.2809,-120.5335,1409,41,polygon,False,False,America/Los_Angeles,3,96114,1840025533
Montague,Montague,CA,California,6093,Siskiyou,41.7276,-122.5304,1398,303,polygon,False,True,America/Los_Angeles,3,96064,1840020105
Mountain Mesa,Mountain Mesa,CA,California,6029,Kern,35.6411,-118.4047,1396,621,polygon,False,False,America/Los_Angeles,3,93240,1840019135
Allendale,Allendale,CA,California,6095,Solano,38.4426,-121.9814,1388,87,polygon,False,False,America/Los_Angeles,3,95688,1840022509
Pioneer,Pioneer,CA,California,6005,Amador,38.4354,-120.5848,1386,124,polygon,False,False,America/Los_Angeles,3,95666,1840024638
Lewiston,Lewiston,CA,California,6105,Trinity,40.6969,-122.8225,1383,26,polygon,False,False,America/Los_Angeles,3,96052,1840017488
Walnut Grove,Walnut Grove,CA,California,6067,Sacramento,38.2478,-121.528,1364,51,polygon,False,False,America/Los_Angeles,3,95690,1840018847
Grayson,Grayson,CA,California,6099,Stanislaus,37.565,-121.1794,1364,2362,polygon,False,False,America/Los_Angeles,2,95363,1840017616
Redway,Redway,CA,California,6023,Humboldt,40.1209,-123.822,1358,419,polygon,False,False,America/Los_Angeles,3,95560,1840018717
Sheridan,Sheridan,CA,California,6061,Placer,38.969,-121.3559,1355,20,polygon,False,False,America/Los_Angeles,3,95681 95648,1840024513
Lower Lake,Lower Lake,CA,California,6033,Lake,38.9119,-122.6085,1355,196,polygon,False,False,America/Los_Angeles,3,95457,1840017547
Lake Riverside,Lake Riverside,CA,California,6065,Riverside,33.5173,-116.8107,1354,71,polygon,False,True,America/Los_Angeles,3,92536,1840075921
Ferndale,Ferndale,CA,California,6023,Humboldt,40.5799,-124.2619,1352,508,polygon,False,True,America/Los_Angeles,3,95536,1840020125
Shell Ridge,Shell Ridge,CA,California,6013,Contra Costa,37.906,-122.0345,1342,1205,polygon,False,True,America/Los_Angeles,3,94598,1840076228
Penn Valley,Penn Valley,CA,California,6057,Nevada,39.1954,-121.1942,1341,244,polygon,False,False,America/Los_Angeles,3,95946,1840028395
Thermal,Thermal,CA,California,6065,Riverside,33.6262,-116.1308,1333,54,polygon,False,False,America/Los_Angeles,3,92274,1840025035
Forest Meadows,Forest Meadows,CA,California,6009,Calaveras,38.1664,-120.4052,1327,90,polygon,False,False,America/Los_Angeles,3,95247,1840017592
Berry Creek,Berry Creek,CA,California,6007,Butte,39.6314,-121.4052,1313,8,polygon,False,False,America/Los_Angeles,3,95916,1840025563
Avila Beach,Avila Beach,CA,California,6079,San Luis Obispo,35.1969,-120.7191,1311,83,polygon,False,True,America/Los_Angeles,3,93405 93424,1840028073
Byron,Byron,CA,California,6013,Contra Costa,37.8756,-121.642,1304,77,polygon,False,False,America/Los_Angeles,3,94513 94514,1840017611
Herlong,Herlong,CA,California,6035,Lassen,40.1419,-120.1399,1295,307,polygon,True,True,America/Los_Angeles,3,96113,1840024201
Del Rey,Del Rey,CA,California,6019,Fresno,36.6562,-119.5993,1261,400,polygon,False,False,America/Los_Angeles,3,93616,1840018938
Mount Hermon,Mount Hermon,CA,California,6087,Santa Cruz,37.0511,-122.0533,1259,747,polygon,False,False,America/Los_Angeles,3,95066 95041 95018,1840024796
Blue Lake,Blue Lake,CA,California,6023,Humboldt,40.8813,-123.9931,1245,810,polygon,False,True,America/Los_Angeles,3,95525,1840010232
Saticoy,Saticoy,CA,California,6111,Ventura,34.2819,-119.1452,1242,1278,polygon,False,False,America/Los_Angeles,3,93004,1840025001
Callender,Callender,CA,California,6079,San Luis Obispo,35.048,-120.5759,1215,205,polygon,False,False,America/Los_Angeles,3,93420,1840028058
Newcastle,Newcastle,CA,California,6061,Placer,38.8677,-121.1318,1208,194,polygon,False,False,America/Los_Angeles,3,95658,1840024512
Pasatiempo,Pasatiempo,CA,California,6087,Santa Cruz,37.0035,-122.0265,1206,526,polygon,False,False,America/Los_Angeles,3,95060,1840028113
Laytonville,Laytonville,CA,California,6045,Mendocino,39.6715,-123.4945,1198,86,polygon,False,False,America/Los_Angeles,3,95454,1840017534
Grizzly Flats,Grizzly Flats,CA,California,6017,El Dorado,38.6357,-120.5355,1195,69,polygon,False,True,America/Los_Angeles,3,95636,1840042931
Maricopa,Maricopa,CA,California,6029,Kern,35.0516,-119.4054,1192,306,polygon,False,True,America/Los_Angeles,3,93252,1840020418
Clay,Clay,CA,California,6067,Sacramento,38.314,-121.1596,1187,67,polygon,False,False,America/Los_Angeles,3,95638,1840022491
Malaga,Malaga,CA,California,6019,Fresno,36.6816,-119.7318,1186,1671,polygon,False,False,America/Los_Angeles,3,93725,1840017634
Mariposa,Mariposa,CA,California,6043,Mariposa,37.4873,-119.9682,1186,150,polygon,False,False,America/Los_Angeles,3,95338,1840017622
Knightsen,Knightsen,CA,California,6013,Contra Costa,37.9633,-121.6511,1176,54,polygon,False,False,America/Los_Angeles,3,94548 94513,1840017614
Woodacre,Woodacre,CA,California,6041,Marin,38.0052,-122.6384,1171,251,polygon,False,False,America/Los_Angeles,3,94973,1840018889
Yosemite Valley,Yosemite Valley,CA,California,6043,Mariposa,37.7407,-119.5779,1169,219,polygon,False,True,America/Los_Angeles,3,95389,1840074769
Sunnyside-Tahoe City,Sunnyside-Tahoe City,CA,California,6061,Placer,39.1504,-120.1613,1164,132,polygon,False,True,America/Los_Angeles,3,96145,1840037346
Tahoe Vista,Tahoe Vista,CA,California,6061,Placer,39.2483,-120.0535,1158,164,polygon,False,False,America/Los_Angeles,3,96148 96143,1840018817
Elkhorn,Elkhorn,CA,California,6053,Monterey,36.8103,-121.7212,1153,92,polygon,False,False,America/Los_Angeles,3,93907 95012,1840017683
Big River,Big River,CA,California,6071,San Bernardino,34.1393,-114.3604,1149,40,polygon,False,False,America/Los_Angeles,3,92242,1840017798
Alpaugh,Alpaugh,CA,California,6107,Tulare,35.8876,-119.4873,1145,439,polygon,False,False,America/Los_Angeles,3,93201,1840017690
Hasley Canyon,Hasley Canyon,CA,California,6037,Los Angeles,34.4817,-118.6665,1145,77,polygon,False,True,America/Los_Angeles,3,91384,1840075914
Palo Cedro,Palo Cedro,CA,California,6089,Shasta,40.5511,-122.2363,1143,119,polygon,False,False,America/Los_Angeles,3,96073,1840018731
Mountain Ranch,Mountain Ranch,CA,California,6009,Calaveras,38.2509,-120.5119,1141,10,polygon,False,False,America/Los_Angeles,3,95245 95246,1840018864
Gerber,Gerber,CA,California,6103,Tehama,40.0614,-122.1482,1140,474,polygon,False,False,America/Los_Angeles,3,96035,1840026519
Covelo,Covelo,CA,California,6045,Mendocino,39.8025,-123.2499,1140,62,polygon,False,False,America/Los_Angeles,3,95428,1840017533
Camanche North Shore,Camanche North Shore,CA,California,6005,Amador,38.2442,-120.9538,1139,188,polygon,False,True,America/Los_Angeles,3,95640,1840075644
Matheny,Matheny,CA,California,6107,Tulare,36.1707,-119.3516,1137,1024,polygon,False,True,America/Los_Angeles,3,93274,1840042276
Kettleman City,Kettleman City,CA,California,6031,Kings,36.009,-119.9627,1136,2078,polygon,False,False,America/Los_Angeles,2,93239,1840017718
Sea Ranch,Sea Ranch,CA,California,6097,Sonoma,38.7165,-123.4527,1134,27,polygon,False,False,America/Los_Angeles,3,95497,1840024621
Acalanes Ridge,Acalanes Ridge,CA,California,6013,Contra Costa,37.9046,-122.0786,1134,950,polygon,False,True,America/Los_Angeles,3,94597,1840075577
Johnstonville,Johnstonville,CA,California,6035,Lassen,40.3789,-120.5846,1132,52,polygon,False,False,America/Los_Angeles,3,96130,1840024202
Santa Margarita,Santa Margarita,CA,California,6079,San Luis Obispo,35.3893,-120.6084,1122,837,polygon,False,False,America/Los_Angeles,3,93453,1840024942
Westhaven-Moonstone,Westhaven-Moonstone,CA,California,6023,Humboldt,41.0447,-124.1023,1110,52,polygon,False,True,America/Los_Angeles,3,95570,1840074748
Fairmead,Fairmead,CA,California,6039,Madera,37.0775,-120.1937,1105,55,polygon,False,False,America/Los_Angeles,3,93610,1840024767
Taft Mosswood,Taft Mosswood,CA,California,6077,San Joaquin,37.9139,-121.2831,1104,915,polygon,False,True,America/Los_Angeles,3,95206,1840074823
Fort Dick,Fort Dick,CA,California,6015,Del Norte,41.8663,-124.1526,1097,131,polygon,False,False,America/Los_Angeles,3,95531,1840027997
Inverness,Inverness,CA,California,6041,Marin,38.082,-122.8471,1097,66,polygon,False,False,America/Los_Angeles,3,94937 94956,1840017602
Shandon,Shandon,CA,California,6079,San Luis Obispo,35.6536,-120.3831,1085,142,polygon,False,False,America/Los_Angeles,3,93461,1840019121
Crowley Lake,Crowley Lake,CA,California,6051,Mono,37.5692,-118.7465,1077,148,polygon,False,True,America/Los_Angeles,3,93546,1840075708
Plymouth,Plymouth,CA,California,6005,Amador,38.4776,-120.8584,1076,157,polygon,False,True,America/Los_Angeles,3,95669,1840020249
Maxwell,Maxwell,CA,California,6011,Colusa,39.2771,-122.1946,1076,193,polygon,False,False,America/Los_Angeles,3,95955,1840024470
Bolinas,Bolinas,CA,California,6041,Marin,37.9177,-122.7095,1074,71,polygon,False,False,America/Los_Angeles,3,94924,1840017601
West Park,West Park,CA,California,6019,Fresno,36.7055,-119.8516,1071,230,polygon,False,False,America/Los_Angeles,3,93706 93773,1840026842
Bradbury,Bradbury,CA,California,6037,Los Angeles,34.1536,-117.9684,1070,210,polygon,False,True,America/Los_Angeles,3,91008,1840019232
Hydesville,Hydesville,CA,California,6023,Humboldt,40.5579,-124.0822,1063,54,polygon,False,False,America/Los_Angeles,3,95547,1840017486
McClellan Park,McClellan Park,CA,California,6067,Sacramento,38.6631,-121.4015,1046,98,polygon,True,True,America/Los_Angeles,3,95652,1840038292
Parklawn,Parklawn,CA,California,6099,Stanislaus,37.6069,-120.9793,1040,2416,polygon,False,True,America/Los_Angeles,2,95358 95307,1840042934
Knights Landing,Knights Landing,CA,California,6113,Yolo,38.7979,-121.7175,1036,798,polygon,False,False,America/Los_Angeles,3,95645,1840024601
Lompico,Lompico,CA,California,6087,Santa Cruz,37.1101,-122.0523,1035,118,polygon,False,False,America/Los_Angeles,3,95005 95018,1840024795
Riverdale Park,Riverdale Park,CA,California,6099,Stanislaus,37.6028,-121.0425,1033,274,polygon,False,False,America/Los_Angeles,3,95358,1840028351
Thornton,Thornton,CA,California,6077,San Joaquin,38.231,-121.425,1033,186,polygon,False,False,America/Los_Angeles,3,95632 95686,1840026770
Beale AFB,Beale AFB,CA,California,6115,Yuba,39.1095,-121.3543,1020,39,polygon,True,True,America/Los_Angeles,3,95903,1840073898
McCloud,McCloud,CA,California,6093,Siskiyou,41.254,-122.136,1020,162,polygon,False,False,America/Los_Angeles,3,96057,1840017469
Julian,Julian,CA,California,6073,San Diego,33.0735,-116.5889,1019,49,polygon,False,False,America/Los_Angeles,3,92036,1840018022
Silverado Resort,Silverado Resort,CA,California,6055,Napa,38.3536,-122.2556,1018,207,polygon,False,True,America/Los_Angeles,3,94558,1840076237
Cedar Ridge,Cedar Ridge,CA,California,6109,Tuolumne,38.0661,-120.2737,1015,50,polygon,False,False,America/Los_Angeles,3,95370,1840022518
Cobb,Cobb,CA,California,6033,Lake,38.8356,-122.723,1011,78,polygon,False,False,America/Los_Angeles,3,95426,1840017546
Pala,Pala,CA,California,6073,San Diego,33.3617,-117.0696,1005,92,polygon,False,False,America/Los_Angeles,3,92059,1840028262
Chalfant,Chalfant,CA,California,6051,Mono,37.5105,-118.375,1005,13,polygon,False,True,America/Los_Angeles,3,93514,1840075653
Talmage,Talmage,CA,California,6045,Mendocino,39.1314,-123.1648,1003,243,polygon,False,False,America/Los_Angeles,3,95482 95481,1840018783
Tuttletown,Tuttletown,CA,California,6109,Tuolumne,38.0003,-120.4503,1003,52,polygon,False,False,America/Los_Angeles,3,95370,1840024694
Sultana,Sultana,CA,California,6107,Tulare,36.5464,-119.3359,1002,871,polygon,False,False,America/Los_Angeles,3,93666 93618,1840024881
March ARB,March ARB,CA,California,6065,Riverside,33.8888,-117.2776,989,32,polygon,True,True,America/Los_Angeles,3,92518,1840073926
Squirrel Mountain Valley,Squirrel Mountain Valley,CA,California,6029,Kern,35.6176,-118.4046,981,210,polygon,False,False,America/Los_Angeles,3,93240,1840019131
Tulelake,Tulelake,CA,California,6093,Siskiyou,41.9534,-121.4752,978,921,polygon,False,True,America/Los_Angeles,3,96134,1840021318
Monte Rio,Monte Rio,CA,California,6097,Sonoma,38.4683,-123.0147,977,198,polygon,False,False,America/Los_Angeles,3,95462 95486,1840018836
Tahoma,Tahoma,CA,California,6061,Placer,39.0633,-120.1438,974,145,polygon,False,False,America/Los_Angeles,3,96142 96141,1840026694
Cleone,Cleone,CA,California,6045,Mendocino,39.4927,-123.7812,968,234,polygon,False,False,America/Los_Angeles,3,95437,1840025584
Westley,Westley,CA,California,6099,Stanislaus,37.5444,-121.2035,968,1035,polygon,False,False,America/Los_Angeles,3,95363 95387,1840018911
Herald,Herald,CA,California,6067,Sacramento,38.2913,-121.2318,967,47,polygon,False,False,America/Los_Angeles,3,95632 95638,1840024626
Springville,Springville,CA,California,6107,Tulare,36.1168,-118.8345,965,89,polygon,False,False,America/Los_Angeles,3,93265,1840019034
Fruitdale,Fruitdale,CA,California,6085,Santa Clara,37.3116,-121.9357,961,1390,polygon,False,False,America/Los_Angeles,3,95128,1840028413
La Honda,La Honda,CA,California,6081,San Mateo,37.3182,-122.2651,960,87,polygon,False,False,America/Los_Angeles,3,94020,1840026827
Butte Creek Canyon,Butte Creek Canyon,CA,California,6007,Butte,39.749,-121.6968,958,18,polygon,False,True,America/Los_Angeles,3,95954 95928,1840042807
Minkler,Minkler,CA,California,6019,Fresno,36.7277,-119.4587,958,63,polygon,False,False,America/Los_Angeles,3,93657,1840024779
Mountain Gate,Mountain Gate,CA,California,6089,Shasta,40.7184,-122.3262,952,186,polygon,False,False,America/Los_Angeles,3,96003,1840026368
Boonville,Boonville,CA,California,6045,Mendocino,39.0115,-123.374,947,65,polygon,False,False,America/Los_Angeles,3,95415,1840025581
Wallace,Wallace,CA,California,6009,Calaveras,38.1978,-120.9586,944,83,polygon,False,False,America/Los_Angeles,3,95254,1840018871
Santa Susana,Santa Susana,CA,California,6111,Ventura,34.258,-118.6662,935,324,polygon,False,False,America/Los_Angeles,3,93063,1840025000
